FREQ;Frequenza;REF_AREA;Territorio;DATA_TYPE;Indicatore;COICOP;Coicop (DESC);NUMBER_HOUSEHOLD_COMP;Numero di componenti della famiglia;Tempo (TIME_PERIOD);Osservazione;OBS_STATUS;'Stato dell"'osservazione'
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N2;2;2017;1167.81;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N2;2;2018;1046.6;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N2;2;2019;1096.95;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N2;2;2020;904.85;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N2;2;2021;1053.63;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N3;3;2014;1070.29;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N3;3;2015;983.18;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N3;3;2016;988.68;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N3;3;2017;984.86;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N3;3;2018;1041.64;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N3;3;2019;1099.32;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N3;3;2020;971.08;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N3;3;2021;1115.9;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N4;4;2014;1105.66;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N4;4;2015;1056.45;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N4;4;2016;1294.92;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N4;4;2017;1117.42;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N4;4;2018;1500.85;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N4;4;2019;1266.14;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N4;4;2020;1222.87;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N4;4;2021;1081.98;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N5_GE;5 e più;2014;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N5_GE;5 e più;2015;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N5_GE;5 e più;2016;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N5_GE;5 e più;2017;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N5_GE;5 e più;2018;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N5_GE;5 e più;2019;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N5_GE;5 e più;2020;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);04;-- abitazione, acqua, elettricità, gas e altri combustibili;N5_GE;5 e più;2021;1262.82;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N1;1;2014;55.47;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N1;1;2015;45.68;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N1;1;2016;50.15;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N1;1;2017;80.69;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N1;1;2018;53.57;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N1;1;2019;89.97;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N1;1;2020;101.16;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N1;1;2021;88.15;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N2;2;2014;91.02;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N2;2;2015;113.8;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N2;2;2016;150.21;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N2;2;2017;184.17;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N2;2;2018;112.81;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N2;2;2019;148.16;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N2;2;2020;140.3;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N2;2;2021;145.99;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N3;3;2014;102.58;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N3;3;2015;71.92;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N3;3;2016;122.85;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N3;3;2017;60.85;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N3;3;2018;165.54;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N3;3;2019;108.32;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N3;3;2020;177.33;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N3;3;2021;155.9;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N4;4;2014;74.54;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N4;4;2015;149.03;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N4;4;2016;127.48;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N4;4;2017;99.61;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N4;4;2018;1087.23;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N4;4;2019;144.64;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N4;4;2020;92.93;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N4;4;2021;172.51;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N5_GE;5 e più;2014;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N5_GE;5 e più;2015;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N5_GE;5 e più;2016;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N5_GE;5 e più;2017;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N5_GE;5 e più;2018;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N5_GE;5 e più;2019;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N5_GE;5 e più;2020;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);05;-- mobili, articoli e servizi per la casa;N5_GE;5 e più;2021;89.3;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N1;1;2014;114.84;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N1;1;2015;105.24;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N1;1;2016;157.87;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N1;1;2017;87.62;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N1;1;2018;112.85;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N1;1;2019;81.03;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N1;1;2020;76.12;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N1;1;2021;122.77;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N2;2;2014;179.86;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N2;2;2015;168.44;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N2;2;2016;221.26;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N2;2;2017;232.43;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N2;2;2018;177.88;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N2;2;2019;148.68;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N2;2;2020;132.31;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N2;2;2021;198.65;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N3;3;2014;178.87;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N3;3;2015;178.59;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N3;3;2016;215.24;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N3;3;2017;160.04;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N3;3;2018;206.66;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N3;3;2019;139.86;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N3;3;2020;119.55;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N3;3;2021;219.09;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N4;4;2014;156.92;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N4;4;2015;124.95;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N4;4;2016;216.18;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N4;4;2017;181.22;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N4;4;2018;213.83;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N4;4;2019;162.68;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N4;4;2020;120.21;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N4;4;2021;154.14;;
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N5_GE;5 e più;2014;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N5_GE;5 e più;2015;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N5_GE;5 e più;2016;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N5_GE;5 e più;2017;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N5_GE;5 e più;2018;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N5_GE;5 e più;2019;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N5_GE;5 e più;2020;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITC2;'Valle d"'Aosta / Vallée d"'Aoste';SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);06;-- servizi sanitari e spese per la salute;N5_GE;5 e più;2021;..;0;Il dato non raggiunge la metà della cifra minima considerata
